aid,appmsgid,cover,digest,itemidx,link,title,update_time,read_num,like_num,pic_num,word_num
2657188702_2,2657188702,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6sEOibdyUTBkHSLnjibxE7s0QcEoc3ukR1zZjDvcao0trHgG63LOlDicFNZRJFgias8ic7X8LyU8LCgfA/0?wx_fmt=jpeg,多吃盐，不好。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188702&idx=2&sn=0d9ba832a0cec719bcf4ef06c9acd151&chksm=49057f307e72f6260e930493ac1ee77c658f9826ec5356cc78240d85f9215e0e508e9d785ac8#rd,有一类人，根本不用吃盐！,2017-09-03 11:59:32,100001,880,3,0
2657188701_1,2657188701,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6sEOibdyUTBkHSLnjibxE7s0TneJXV3OIxGXMaG4A0q0FMib9RZzFvcyoy0XoFVd8Ndiae8lks53P2Nw/0?wx_fmt=jpeg,多去外面走走。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188701&idx=1&sn=b9917f1975c86e6f5532fe85066fdbaa&chksm=49057f337e72f62593c05ff15fb12db5b53a3f3f0cf7866411915342377640932962ba543ffb#rd,女性发病率是男性的 10 倍！每个人都会遇上的骨质疏松，如何预防？,2017-09-02 21:11:21,100001,1598,14,147
2657188701_2,2657188701,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6sEOibdyUTBkHSLnjibxE7s0arNqAgtSKMaszgDq2Tjlmicxlt9ueUxRia3Rict5lJiaOXiaBdoKLnqjlbw/0?wx_fmt=jpeg,丁当说健康。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188701&idx=2&sn=8504fdaae00e6a0b43c9cbd9fb07a38a&chksm=49057f337e72f625b3166ead6bf5ee43aafbbdae8a1fd836a1f1f1ee3ba3a12d670e2d1abb5a#rd,一天吃六顿饭还不胖？这种人的秘密是……,2017-09-02 21:11:21,100001,3694,4,37
2657188700_1,2657188700,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6sEOibdyUTBkHSLnjibxE7s0icKtIdvOKRO8eB3AKlfhicpibR9KR6iaib5a4fjuep1OwDYYibibp9T1yn3OQ/0?wx_fmt=jpeg,别烫嘴。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188700&idx=1&sn=b0e6a688c24679819e15167ccb7bebef&chksm=49057f327e72f62417878902a737642bd250fe1f2e321635e5f3728dc6b30ca1ce246416a36e#rd,喝水也能致癌？这真的不是谣言，但有个前提,2017-09-02 12:00:04,100001,6728,9,136
2657188700_2,2657188700,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6sEOibdyUTBkHSLnjibxE7s0QcEoc3ukR1zZjDvcao0trHgG63LOlDicFNZRJFgias8ic7X8LyU8LCgfA/0?wx_fmt=jpeg,反正别渴着自己。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188700&idx=2&sn=6f320ba61b778375948371652ad0c561&chksm=49057f327e72f624808f5fccb7ed56eef38c7f8cfc31c8ad0f02e53e2e434ff44a066ff064f1#rd,一天一定要喝够 8 杯水？,2017-09-02 12:00:04,90997,1753,3,2
2657188684_1,2657188684,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5mviaiaYqYlkByUytK5zG3CCHjhWRibFRERZ3mVaapmCZxN7eOZbOMxmTbDiaxnn5uEhYjl1X6EWpjeQ/0?wx_fmt=jpeg,中年男人养生必备？,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188684&idx=1&sn=1c9ce30530203c6eaafd6008630eb06c&chksm=49057f227e72f6342fec89df9f80d5797701aa76e5d4d4638cb9d6ed393f015689d7197f663f#rd,枸杞泡水真的好吗？很多人都吃错了,2017-09-01 21:06:26,100001,3145,11,123
2657188684_2,2657188684,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5mviaiaYqYlkByUytK5zG3CCrzxuXpanyp4JpSAepqJpbsibR6rTEAt0trYkHM4G2ibQkXCn8ENRVf8w/0?wx_fmt=jpeg,要注意 5 个点。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188684&idx=2&sn=23c3e656c7e22efe23561d41c7a2a0ac&chksm=49057f227e72f634cc65f891e931f047419cc1c2d1431d676e68336eba862f3675a6d64845bf#rd,每 5 人有 1 人有甲状腺结节！女性尤其要注意了,2017-09-01 21:06:26,100001,1147,12,115
2657188684_3,2657188684,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5mviaiaYqYlkByUytK5zG3CCbXzvFA1qa4tfpYQibYY4W3lP8auZWjrqvzT20Wrjcs6pH1VNpPF2bvw/0?wx_fmt=jpeg,丁当说健康。,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188684&idx=3&sn=181dace1b66511572c07f85ae061b8de&chksm=49057f227e72f63488db28eee2cc8899f508cc350f6903b06605739c49b6c233e76c6a322dec#rd,这种东西，再饿也不能空腹吃！,2017-09-01 21:06:26,100001,3579,4,51
2657188665_1,2657188665,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5mviaiaYqYlkByUytK5zG3CC0qCSUYhQcOY7DMqgiaiblc8BiaBLBJDOYovy3OxWgflGw5rfE82vibNfqQ/0?wx_fmt=jpeg,不信谣，不传谣。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188665&idx=1&sn=b7d299751103a0579126c4283843e62d&chksm=49057f577e72f6416d9c525510c523e7c3d3bb60fc2895c7384297e1ecdace63cbed4211e44d#rd,人人都可能得癌症是没错的，但还有 5 个常见说法都是谣言,2017-09-01 12:07:25,100001,1673,12,142
2657188665_2,2657188665,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5mviaiaYqYlkByUytK5zG3CC1MhACTEozOAPibRCph5OAGtrOuIx4tmECFyUia23FZYTcdShaa3ERIbA/0?wx_fmt=jpeg,身体上的问题，来问丁香医生。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188665&idx=2&sn=82442df1cf9eec08e00035b64988b7a5&chksm=49057f577e72f6412692beda3321e1b336828139a5c6c3f1b999edba90a5a7fad6f07f02f903#rd,眼睛干痒，有红血丝，滴什么眼药水才好？,2017-09-01 12:07:25,79141,540,3,81
2657188665_3,2657188665,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5mviaiaYqYlkByUytK5zG3CCE8GeoXAZiaoZayeUPUtYzvcf0FNglrYFkdMtcxUWPUhfLMTguMnyAAg/0?wx_fmt=jpeg,怎么吃粗粮？,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188665&idx=3&sn=bed27cae21f6bf9c72ef3ed663dbb910&chksm=49057f577e72f6419889633298acbad71a5a74df119675ab858f302e6fc46c19af39f905f23b#rd,都说吃粗粮健康，可它有一点不好……,2017-09-01 12:07:25,100001,740,3,2
2657188651_1,2657188651,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5mviaiaYqYlkByUytK5zG3CC6c1DsC6ngTYqfICERSPlVySF0ObQ1oicO5HOibjtyOaUEvK6kZLCjMYg/0?wx_fmt=jpeg,多喝水就好。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188651&idx=1&sn=5ebbfc94dbb2de88f2c77abe0ff371dc&chksm=49057f457e72f6530677c2f1352f9fad381ae455e141d6ef1e82d3a8352a6b034f45a1037361#rd,怎么从「出汗」看出身体问题？有 3 个关键要知道,2017-08-31 21:13:55,100001,3281,13,157
2657188651_2,2657188651,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd7dGExicOokrrsiaDtOR8M0nxOH122jj3nNWVv6qxINQnlOWYv4c0ISbSyQiaRvpo7R98y2Jf9HRgSKw/0?wx_fmt=jpeg,省钱~,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188651&idx=2&sn=32920deb1cc299430af3f9ab8793b830&chksm=49057f457e72f6535060296f3a6568430662228f33d6b8a9f080f6fd7b2ece44e5f2d24cfd64#rd,不吃晚饭，可能只有这一个好处,2017-08-31 21:13:55,100001,3066,11,181
2657188651_3,2657188651,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd7dGExicOokrrsiaDtOR8M0nxbS7NabIkC2N9N6L7r4PDdGt7ATyJFJAdg4P3bNicmNJRuVnvRAbWmiaA/0?wx_fmt=jpeg,丁当说健康。,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188651&idx=3&sn=bb143d59bbfcb77f07fb6861d83d2aa7&chksm=49057f457e72f65304d1332feab8a03e8fa25859fa72b990042eaa7bbc5c5d91b23642be7d02#rd,吃火锅不应该先放肉？这么多年难道我们都吃错了？,2017-08-31 21:13:55,80049,1304,4,30
2657188620_1,2657188620,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd7dGExicOokrrsiaDtOR8M0nxXuA2WDEuWArbN2RHIlsF8jg6EkBBh802DkXDNvuvfjPNoWCIZW35Qw/0?wx_fmt=jpeg,吃鸡蛋大全。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188620&idx=1&sn=d71442c6e7d03a3cdad6a39f17e8d359&chksm=49057f627e72f67413fde898483c3d513878b7f4c41185e1f47fe8f34d493ed288cedf5393b9#rd,蛋黄好还是蛋白好？一张图说清楚鸡蛋怎么吃,2017-08-31 12:05:48,100001,4188,6,15
2657188620_2,2657188620,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd7dGExicOokrrsiaDtOR8M0nxe40mVNfywwqRj8Lzov1vewNorcvNjSSSxaf6WECTpyt948deDX5ocQ/0?wx_fmt=jpeg,身体上的问题，来问丁香医生。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188620&idx=2&sn=4528c572582d8ec068f48127b00fada1&chksm=49057f627e72f6743bf539c0a5816e2cd9d00160fc69e04808bf3b2a1559a35337ef6e6c37c7#rd,总觉得肚子胀，吃药能缓解吗？,2017-08-31 12:05:48,59578,405,4,73
2657188620_3,2657188620,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd7dGExicOokrrsiaDtOR8M0nxkTAs5NcPy2j3Bhqq5zDQlQjSF8Sm58CwKXIOE3QWDuuicUdWgC26Mkg/0?wx_fmt=jpeg,就是图个押韵。,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188620&idx=3&sn=413edd41bfc760f1dfbefe2553f0ce90&chksm=49057f627e72f67475de26473895eb001bafbf40e6aec0058324b798df79f8117dff8a92735d#rd,早上吃姜胜参汤，晚上吃姜赛砒霜？真相是……,2017-08-31 12:05:48,100001,1192,3,0
2657188606_1,2657188606,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6ajZ6jgpjlmv0tsN85QEcnAkX9uUTN5lNtVnaFZ7hIOgNcQKNG35eOfBMoxtSmNib5b2voVFPtwcA/0?wx_fmt=jpeg,骨科医生教你选。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188606&idx=1&sn=241a0cd8802bc1319385d87c5ebef5b9&chksm=49057e907e72f786e1ba52a8bfa2928bae1bfea80b6e39214c30f4e6bb9b79eab94b68cf2110#rd,硬板床能缓解腰痛？其实一张好床是这样的,2017-08-30 21:05:19,100001,2895,12,160
2657188606_2,2657188606,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6ajZ6jgpjlmv0tsN85QEcnsibx6wdPM3IHHIw3od6O35tn2VwgXKLJmGhV4nfLd6Yib8UuzKJ5M75Q/0?wx_fmt=jpeg,胖了……,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188606&idx=2&sn=2e98e22d424a2881fedd4ff41f60a979&chksm=49057e907e72f7861ffe8c3f3da63b950c041cbd79ae65cb31a2e5a68c6933ffdd22e3082139#rd,三个月减肥 90 斤之后，没想到她……,2017-08-30 21:05:19,100001,552,11,211
2657188606_3,2657188606,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd7dGExicOokrrsiaDtOR8M0nx0q8f45cPI54uIWpFue1wKAnibQSaoKhdut2zMVEmzPtITFDjVQzAiaKQ/0?wx_fmt=jpeg,「科学实操技巧课」，让「整觉宝宝」指日可待。,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188606&idx=3&sn=e0b2d76e15c1877906e085baf69fad99&chksm=49057e907e72f7865526addc61f238c2d3d61e18197d1307cea05c862dcfaa70e6439ee79f70#rd,最快只需 14 天，宝宝不再夜醒,2017-08-30 21:05:19,60234,96,7,62
2657188606_4,2657188606,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6ajZ6jgpjlmv0tsN85QEcncnicvfROEVl66x0uI8ssyof5hsNmxNLtwWujZr0rpibnTjzlyXHV4mFg/0?wx_fmt=jpeg,丁当说健康。,4,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188606&idx=4&sn=486b49edb4395d8d7eb614cf2914c9d0&chksm=49057e907e72f786f4c03241b547c1d490b8fb315c9a8085587b1832b2090a45832c696f7eb4#rd,内裤要多久换一次？超过了两天其实就会……,2017-08-30 21:05:19,100001,2700,4,36
2657188594_1,2657188594,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6ajZ6jgpjlmv0tsN85QEcnEVaC7guC4BMmCIF6pKHRicCvCM4I6kyAmeFIw8ZZuRoTqchIIOeibVicw/0?wx_fmt=jpeg,看完文章，心中有数。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188594&idx=1&sn=0ce8f4b5c901ff0133a85944c5b44cf9&chksm=49057e9c7e72f78a0145e9992bf6373ef37cc3e8d3c99897d68d37dcef302ae8cc3304e754b4#rd,一半中国人都感染了它！可能导致胃癌的细菌，如何清除？,2017-08-30 12:02:48,100001,1723,15,161
2657188594_2,2657188594,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd6ajZ6jgpjlmv0tsN85QEcnWic1GCCymnwCe7wmqswNT4CYwe6ibEfpibERFCDxapibzkibDozEaDNtnKg/0?wx_fmt=jpeg,皮肤科医生来教你。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188594&idx=2&sn=ab01d65684059ad0154d032a15a51bec&chksm=49057e9c7e72f78a0af4d35ba83ca3c6bc5f45193a056fb73dc848651a780885eb8bb9afda6f#rd,毛孔粗大怎么办？ 拯救毛孔看这篇就够了,2017-08-30 12:02:48,100001,1732,13,197
2657188594_3,2657188594,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWND2eCSGtBNADKUfBaCjnJQ98jVef4YFaqrfIBPo6Qvh9jXOfQiaSSg26A/0?wx_fmt=jpeg,身体上的问题，来问丁香医生。,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188594&idx=3&sn=4b064bd008e2e1ef593b13937ab5199e&chksm=49057e9c7e72f78aaa354f48816aa7c44183be6a06cc0cd982622aaa127ff6b0b821c8af8acd#rd,妇科检查发现病毒感染，要不要治？,2017-08-30 12:02:48,63936,340,3,23
2657188594_4,2657188594,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWNDhBIibCgcfrav4AnRWWUw42VEOv7icmaPoDjJEp0DT0fB96ds5N4SDbPQ/0?wx_fmt=jpeg,咳咳咳。,4,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188594&idx=4&sn=3a972d6e65c95376426a9ca38cd4ff1c&chksm=49057e9c7e72f78a521f8fba7a9fde3dfef3e894b9140347a3fce8fda01b936607e8b030d87d#rd,反复清嗓子，会有这样的后果,2017-08-30 12:02:48,65421,500,3,2
2657188583_1,2657188583,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWNDLOhara6Q07g9gjHFeeCwPtMHOgPe0YLic3BlPlhkx1GpecpZUtwwmhA/0?wx_fmt=jpeg,让你再也不发愁。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188583&idx=1&sn=cbb1031a965aabcb390fe09933ce7462&chksm=49057e897e72f79f444c913576f1df371faec8bed1a60750619185f84557e56f7523c3c4956f#rd,对付便秘，用好快招和慢招！一篇文章全告诉你,2017-08-29 21:00:21,100001,4106,13,193
2657188583_2,2657188583,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWNDXNHthHZic0t2tdaM4E0ntaVM3CbNHpGGsUoibbWqId2G5ctKZRgeKMdQ/0?wx_fmt=jpeg,心到、手到、嘴到。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188583&idx=2&sn=5a89f70b4c7424dd4a0a05dd2d745388&chksm=49057e897e72f79f3603f557126e8a5544c12166b55626b8303e539e9443e6346ac8c7adb889#rd,戒烟太痛苦，这 3 个方法帮你轻松一点,2017-08-29 21:00:21,79903,822,11,166
2657188583_3,2657188583,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWNDpNdUEtHn8tzaW8o1UUcZXLr3fxuP3M5gbPqub5aaC5nr8UKhGVxicibg/0?wx_fmt=jpeg,学到就能用，宝宝夜醒问题的「科学解决方案」,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188583&idx=3&sn=0b8fe5fa6916b83e384e163759b24ed4&chksm=49057e897e72f79ff867fd7832de3fc8557d04731b15433f26dcfc5aab489c5d63c1d7d50e44#rd,3 招搞定夜醒宝宝，拯救缺睡爸妈,2017-08-29 21:00:21,48594,114,7,94
2657188583_4,2657188583,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWNDNJOeicSneTCHsBZaE6PvfaKYavXukCPxhsnrKdicAYibl9mic5TktPcwzg/0?wx_fmt=jpeg,丁当说健康。,4,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188583&idx=4&sn=a3e3eb5635f9972bc5979583f3ee364b&chksm=49057e897e72f79f9521afc561761babd0f7ca19e4aa3be4bcfc9634ccb2576e4a0d4a02aee2#rd,饭后马上坐下，肚子就会长肥肉？,2017-08-29 21:00:21,96818,4150,4,36
2657188572_1,2657188572,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWNDQmeiaZRCDLIoE6jSibZmT0hQrRPEGyhiaajGMcq5XcP8xlgBnFNDU3sxw/0?wx_fmt=jpeg,别吃错。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188572&idx=1&sn=c612733ea33eebb9a516c1692ea42130&chksm=49057eb27e72f7a4abba7eb0c906d9b199ca089d5d2299ad04ae53768c495a974d36893a61cc#rd,骨头汤补钙，红糖补血？犯了这 4 个错，吃再多也没营养,2017-08-29 12:03:05,100001,2333,11,160
2657188572_2,2657188572,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWND0uFYiaya44E1660eEuYKzytaMAiaTeOh99CxQyx6p7qdGOLrOl989ePA/0?wx_fmt=jpeg,真正有效的方法原来是这个。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188572&idx=2&sn=570110f90770773a2c782a3d3219da3c&chksm=49057eb27e72f7a4c162f6467902f64f4810610dad9e08787ca34b18cd3d333dcc9b921ab746#rd,「一看二摸」自查乳腺癌？真正的筛查方法，女性都该知道,2017-08-29 12:03:05,83534,673,9,136
2657188572_3,2657188572,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWND2eCSGtBNADKUfBaCjnJQ98jVef4YFaqrfIBPo6Qvh9jXOfQiaSSg26A/0?wx_fmt=jpeg,身体上的问题，来问丁香医生。,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188572&idx=3&sn=e1b84f13e169a163b3401c4f0dbc94b3&chksm=49057eb27e72f7a4b3e4beb3e9e39e5da3a2c8a7e0a064f6d29426fb0b224c1ad18b5dd29ac3#rd,洗脚水里加什么能治脚臭？,2017-08-29 12:03:05,100001,702,3,60
2657188572_4,2657188572,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5ToSRzJUKQzibL4tJib4eWNDhBIibCgcfrav4AnRWWUw42VEOv7icmaPoDjJEp0DT0fB96ds5N4SDbPQ/0?wx_fmt=jpeg,否则就会……,4,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188572&idx=4&sn=5fa1ab743290aa3b7ba7892ad9944f12&chksm=49057eb27e72f7a4a56971d271659448594af109190176778718762e2f65d4a4ebbf2b85c454#rd,这个东西，别放到冰箱里保存,2017-08-29 12:03:05,100001,1592,3,2
2657188557_1,2657188557,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k5D1fYMkdZrQCkbncEqnh945mKvrdxRwv0NtTYc9yGlTXibQf3icGB5aXA/0?wx_fmt=jpeg,你是哪种睡眠？,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188557&idx=1&sn=f6491ec765e49c66298595df89baaed2&chksm=49057ea37e72f7b512e12e98437724b47e525fdb4d54bf8339acff844e3db4feda5e7573fbb3#rd,10 点睡 6 点起，真的比 2 点睡 10 点起更健康吗？,2017-08-28 21:03:12,100001,2400,9,100
2657188557_2,2657188557,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k5sYOicic44BcEsIU29WkUibakkX7fkJsSCJ5kxK2yphvDs7fI9d16CxayA/0?wx_fmt=jpeg,爱洗哪里洗哪里。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188557&idx=2&sn=659fc00a4aa4a3efef21061fd72ea69e&chksm=49057ea37e72f7b5d10299312f314107dc678a41e8d4d9dbb6a3f18f9544198751ee208630d3#rd,先洗身体还是先洗头？当然是......,2017-08-28 21:03:12,100001,1440,12,87
2657188557_3,2657188557,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k5oDxldEHtkvvsP7P9QbBibXErvyCdJmCImZic7ytWFYU6c0JgH2vnt9xQ/0?wx_fmt=jpeg,丁当说健康。,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188557&idx=3&sn=6b8defaa9df2160ba51c907480816065&chksm=49057ea37e72f7b55a9d0b8eb8928a776b8230d27e30af8597d19dad6f05e070218a411d29ad#rd,总感觉自己梦到过类似场景，是不是预示着什么？,2017-08-28 21:03:12,96191,614,4,39
2657188528_1,2657188528,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k5lhlugq9lBZbgNZobKMIpO13EFIKia4maguxmXWdq9Lia7icvsd02RbOCw/0?wx_fmt=jpeg,伸手比比就知道。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188528&idx=1&sn=4ef5b8554684a6b311b8082a08d91113&chksm=49057ede7e72f7c82b1ecd97b063338efedd682b67064375eec992c53b2c3db72082d54e3085#rd,怎么吃才能减肥降血糖？你需要这双神奇的手,2017-08-28 11:58:47,100001,2074,9,50
2657188528_2,2657188528,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k5SG7FXM5dR27Xs1v9sHDhK0yyMLWzUUXfn3gBj1MvOTMrxuCIibF7K9A/0?wx_fmt=jpeg,小心意外的「精」喜！,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188528&idx=2&sn=784b148d581528a681d3c183f48a4065&chksm=49057ede7e72f7c82ff89d8d071319e919c2d7cc75baedd62485c2a62763ef9742abe4acbfab#rd,谁说紧急避孕药一年只能吃 3 次？该吃你就得吃！,2017-08-28 11:58:47,49957,277,10,154
2657188528_3,2657188528,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k52FHbJFdUWOtFzE3icTp9aHcSYN3mZgI86fE0EljazhUgbgguFEUIHfw/0?wx_fmt=jpeg,身体上的问题，来问丁香医生。,3,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188528&idx=3&sn=2f503398cf68f0ca6aea30c59b4b2d58&chksm=49057ede7e72f7c8cf1ab646a37824baac1e1f5151967faee2b033a62ee818c061e26b91e9f2#rd,手淫有害吗？多少天一次才合适？,2017-08-28 11:58:47,100001,689,7,88
2657188528_4,2657188528,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k5cEnEMfdoIib9nMysAOCj3mS60KOYGSiaRY3Nhsmn4DdVyGA1dGn63Ynw/0?wx_fmt=jpeg,是？,4,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188528&idx=4&sn=980b0ff0bb3012e9b0e532cc7b9282d5&chksm=49057ede7e72f7c8c9b44a55057b6878879d98190807189c5973936ae0071e3b9f5e2cea5884#rd,「青汁」产品能不能减肥、治便秘？,2017-08-28 11:58:47,46918,440,3,0
2657188526_1,2657188526,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k5YNN2TxONM0y84xy5brKZ3MVkIAoMNayp9QAVVUQZzIp6WxADAcWHNA/0?wx_fmt=jpeg,关键是要学会保存。,1,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188526&idx=1&sn=eb095784eb735f14c029f61f0e90902e&chksm=49057ec07e72f7d62633771ed3fa47eb16f0c2048dd91b41a1bd18693925be4f724566512696#rd,隔夜的食物还能吃吗？特别是最后一种要小心,2017-08-27 20:59:45,100001,4302,14,208
2657188526_2,2657188526,https://mmbiz.qlogo.cn/mmbiz_jpg/Pvr3FasqXd5D6xqyWwzLRs7ulvzkg4k5oDxldEHtkvvsP7P9QbBibXErvyCdJmCImZic7ytWFYU6c0JgH2vnt9xQ/0?wx_fmt=jpeg,丁当说健康。,2,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657188526&idx=2&sn=7e1027fcf4752741e74bc7e2f5c9dab1&chksm=49057ec07e72f7d68af3df3f3ca315757a541d139357b675a78168016a129b4bcdfd871120f1#rd,韭菜、腰子、生蚝、各种「鞭」……哪个最壮阳？,2017-08-27 20:59:45,100001,697,4,54
